TABLE_NAME	COLUMN_NAME	SEQ_IN_INDEX	NON_UNIQUE	INDEX_NAME
payroll_tax_fy_config	financial_year	1	0	uk_tax_fy_regime
payroll_tax_fy_config	regime	2	0	uk_tax_fy_regime
payroll_tax_slab_master	financial_year	1	1	idx_tax_slab_fy_regime
payroll_tax_slab_master	regime	2	1	idx_tax_slab_fy_regime
payroll_tax_slab_master	active_status	3	1	idx_tax_slab_fy_regime
payroll_tax_slab_master	id	1	0	PRIMARY
people_experience_action	due_date	1	1	idx_pea_due
people_experience_action	employee_id	1	1	idx_pea_emp
people_experience_action	owner_user_id	1	1	idx_pea_owner
people_experience_action	priority	1	1	idx_pea_priority
people_experience_action	status	1	1	idx_pea_status
people_experience_action	id	1	0	PRIMARY
people_experience_health_snapshot	snapshot_date	1	1	idx_pe_snap_date
people_experience_health_snapshot	employee_id	1	1	idx_pe_snap_emp
people_experience_health_snapshot	risk_label	1	1	idx_pe_snap_risk
people_experience_health_snapshot	id	1	0	PRIMARY
people_experience_health_snapshot	employee_id	1	0	uq_pe_snap
people_experience_health_snapshot	snapshot_date	2	0	uq_pe_snap
performance_alert	employee_id	1	1	idx_alert_emp
performance_alert	severity	1	1	idx_alert_severity
performance_alert	id	1	0	PRIMARY
performance_feedback_cycle	appraisal_cycle_id	1	1	appraisal_cycle_id
performance_feedback_cycle	created_by	1	1	created_by
performance_feedback_cycle	period	1	1	idx_cycle_period
performance_feedback_cycle	start_date	1	1	idx_dates
performance_feedback_cycle	end_date	2	1	idx_dates
performance_feedback_cycle	status	1	1	idx_status
performance_feedback_cycle	cycle_id	1	0	PRIMARY
performance_feedback_report	employee_id	1	1	employee_id
performance_feedback_report	cycle_id	1	1	idx_cycle_employee
performance_feedback_report	employee_id	2	1	idx_cycle_employee
performance_feedback_report	overall_score	1	1	idx_overall_score
performance_feedback_report	report_id	1	0	PRIMARY
performance_feedback_report	cycle_id	1	0	unique_report
performance_feedback_report	employee_id	2	0	unique_report
performance_feedback_request	employee_id	1	1	employee_id
performance_feedback_request	cycle_id	1	1	idx_cycle_employee
performance_feedback_request	employee_id	2	1	idx_cycle_employee
performance_feedback_request	reviewer_id	1	1	idx_reviewer_status
performance_feedback_request	status	2	1	idx_reviewer_status
performance_feedback_request	request_id	1	0	PRIMARY
performance_feedback_request	cycle_id	1	0	unique_review
performance_feedback_request	employee_id	2	0	unique_review
performance_feedback_request	reviewer_id	3	0	unique_review
performance_feedback_response	competency_id	1	1	idx_competency
performance_feedback_response	request_id	1	1	idx_request
performance_feedback_response	response_id	1	0	PRIMARY
performance_feedback_response	request_id	1	0	unique_response
performance_feedback_response	competency_id	2	0	unique_response
pip_checkpoint	pip_id	1	1	idx_pip_check
pip_checkpoint	id	1	0	PRIMARY
pip_record	employee_id	1	1	idx_pip_emp
pip_record	id	1	0	PRIMARY
policy_master	id	1	0	PRIMARY
portal_access_log	created_at	1	1	idx_pal_time
portal_access_log	client_user_id	1	1	idx_pal_user
portal_access_log	id	1	0	PRIMARY
portal_data_approval_queue	id	1	0	PRIMARY
portal_otp	email	1	1	idx_portal_otp_email
portal_otp	id	1	0	PRIMARY
portal_published_snapshot	process_id	1	1	idx_pps_process
portal_published_snapshot	snapshot_type	2	1	idx_pps_process
portal_published_snapshot	period	3	1	idx_pps_process
portal_published_snapshot	id	1	0	PRIMARY
portal_roster_aggregate	id	1	0	PRIMARY
portal_roster_aggregate	process_id	1	1	process_id
portal_roster_aggregate	cycle_id	1	0	uq_pra
portal_roster_aggregate	process_id	2	0	uq_pra
posh_complaint	complaint_ref	1	0	complaint_ref
posh_complaint	annual_report_year	1	1	idx_posh_year
posh_complaint	id	1	0	PRIMARY
process_configuration	process_id	1	1	idx_process_configuration_process
process_configuration	active_status	2	1	idx_process_configuration_process
process_configuration	id	1	0	PRIMARY
process_configuration	process_id	1	0	uq_process_configuration_key
process_configuration	config_key	2	0	uq_process_configuration_key
process_master	branch_id	1	1	branch_id
process_master	client_id	1	1	fk_process_client
process_master	workload_type	1	1	idx_pm_workload_type
process_master	active_status	1	1	idx_process_master_active
process_master	id	1	0	PRIMARY
process_master	process_code	1	0	process_code
process_performance_metrics	metric_date	1	1	idx_metric_date
process_performance_metrics	id	1	0	PRIMARY
process_performance_metrics	process_id	1	0	uq_process_date
process_performance_metrics	metric_date	2	0	uq_process_date
process_revenue_daily	client_id	1	1	idx_prd_client
process_revenue_daily	contract_id	1	1	idx_prd_contract
process_revenue_daily	revenue_date	1	1	idx_prd_date
process_revenue_daily	process_id	1	1	idx_prd_process
process_revenue_daily	risk_level	1	1	idx_prd_risk
process_revenue_daily	id	1	0	PRIMARY
process_revenue_daily	revenue_date	1	0	uniq_prd_date_process
process_revenue_daily	client_id	2	0	uniq_prd_date_process
process_revenue_daily	process_id	3	0	uniq_prd_date_process
process_weekoff_capacity	process_id	1	1	idx_process_day
process_weekoff_capacity	day_of_week	2	1	idx_process_day
process_weekoff_capacity	id	1	0	PRIMARY
process_weekoff_capacity	process_id	1	0	uk_process_day
process_weekoff_capacity	day_of_week	2	0	uk_process_day
process_weekoff_day_rule	branch_id	1	1	fk_pwdr_branch
process_weekoff_day_rule	process_id	1	1	idx_pwdr_process_week
process_weekoff_day_rule	week_start_date	2	1	idx_pwdr_process_week
process_weekoff_day_rule	is_active	1	1	idx_weekoff_rule_active
process_weekoff_day_rule	id	1	0	PRIMARY
process_weekoff_day_rule	process_id	1	0	uq_pwdr_process_week
process_weekoff_day_rule	branch_id	2	0	uq_pwdr_process_week
process_weekoff_day_rule	week_start_date	3	0	uq_pwdr_process_week
process_weekoff_rule	process_id	1	1	idx_pwr_process_active
process_weekoff_rule	active_status	2	1	idx_pwr_process_active
process_weekoff_rule	id	1	0	PRIMARY
procurement_request	requested_by	1	1	idx_proc_req
procurement_request	id	1	0	PRIMARY
procurement_request	req_code	1	0	req_code
profile_update_approval	employee_id	1	1	idx_employee
profile_update_approval	branch_id	1	1	idx_pua_branch_status
profile_update_approval	status	2	1	idx_pua_branch_status
profile_update_approval	request_type	1	1	idx_request_type
profile_update_approval	status	1	1	idx_status
profile_update_approval	id	1	0	PRIMARY
promotion_record	employee_id	1	1	idx_promo_emp
promotion_record	id	1	0	PRIMARY
pt_slab_master	state_code	1	1	idx_pt_state
pt_slab_master	id	1	0	PRIMARY
pulse_check	active_status	1	1	idx_active
pulse_check	pulse_type	1	1	idx_type
pulse_check	id	1	0	PRIMARY
pulse_response	response_date	1	1	idx_date
pulse_response	employee_id	1	1	idx_employee
pulse_response	pulse_id	1	1	idx_pulse
pulse_response	id	1	0	PRIMARY
pulse_response	pulse_id	1	0	uq_pulse_employee_date
pulse_response	employee_id	2	0	uq_pulse_employee_date
pulse_response	response_date	3	0	uq_pulse_employee_date
recognition_campaign	active_status	1	1	idx_recognition_campaign_active
recognition_campaign	start_date	2	1	idx_recognition_campaign_active
recognition_campaign	end_date	3	1	idx_recognition_campaign_active
recognition_campaign	id	1	0	PRIMARY
reimbursement_claim	employee_id	1	1	idx_claim_emp
reimbursement_claim	status	1	1	idx_claim_status
reimbursement_claim	id	1	0	PRIMARY
report_master	id	1	0	PRIMARY
report_master	report_code	1	0	ux_report_code
reporting_hierarchy	employee_id	1	1	idx_rh_employee
reporting_hierarchy	id	1	0	PRIMARY
reporting_hierarchy	reports_to_employee_id	1	1	reports_to_employee_id
reporting_hierarchy	employee_id	1	0	uq_emp_hierarchy
reporting_hierarchy	hierarchy_type	2	0	uq_emp_hierarchy
reporting_hierarchy	effective_from	3	0	uq_emp_hierarchy
reporting_manager_change_request	employee_id	1	1	idx_employee
reporting_manager_change_request	status	1	1	idx_status
reporting_manager_change_request	id	1	0	PRIMARY
reporting_manager_change_request	pending_guard	1	0	uq_one_pending_per_employee
resignation_discussion	exit_request_id	1	1	idx_exit
resignation_discussion	id	1	0	PRIMARY
resignation_discussion_note	discussion_id	1	1	idx_discussion
resignation_discussion_note	id	1	0	PRIMARY
retention_offer	exit_request_id	1	1	idx_exit
retention_offer	id	1	0	PRIMARY
reward_catalog	active_status	1	1	idx_reward_catalog_active
reward_catalog	points_required	2	1	idx_reward_catalog_active
reward_catalog	id	1	0	PRIMARY
rm_change_requests	created_at	1	1	idx_created_at
rm_change_requests	employee_id	1	1	idx_employee_id
rm_change_requests	status	1	1	idx_status
rm_change_requests	id	1	0	PRIMARY
role_kpi_snapshot	snapshot_date	1	1	idx_kpi_snap_date
role_kpi_snapshot	employee_id	1	1	idx_kpi_snap_emp
role_kpi_snapshot	id	1	0	PRIMARY
role_kpi_snapshot	employee_id	1	0	uq_kpi_snap
role_kpi_snapshot	snapshot_date	2	0	uq_kpi_snap
role_kpi_snapshot	kpi_code	3	0	uq_kpi_snap
role_page_access	role_key	1	1	idx_role_page_role
role_page_access	id	1	0	PRIMARY
role_page_access	role_key	1	0	uq_role_page
role_page_access	page_code	2	0	uq_role_page
roster_assignment	roster_date	1	1	idx_date
roster_assignment	shift_template_id	1	1	idx_shift
roster_assignment	acknowledgement_status	1	1	idx_status
roster_assignment	id	1	0	PRIMARY
roster_assignment	employee_id	1	0	uk_employee_date
roster_assignment	roster_date	2	0	uk_employee_date
roster_change_log	cycle_id	1	1	idx_rcl_cycle
roster_change_log	id	1	0	PRIMARY
roster_coverage_action	cycle_id	1	1	idx_rca_cycle
roster_coverage_action	status	1	1	idx_rca_status
roster_coverage_action	id	1	0	PRIMARY
roster_daily_assignment	dispute_resolved_by	1	1	fk_rda_dispute_resolver
roster_daily_assignment	roster_date	1	1	idx_rda_date
roster_daily_assignment	employee_id	1	1	idx_rda_employee
roster_daily_assignment	id	1	0	PRIMARY
roster_daily_assignment	shift_template_id	1	1	shift_template_id
roster_daily_assignment	cycle_id	1	0	uq_rda
roster_daily_assignment	employee_id	2	0	uq_rda
roster_daily_assignment	roster_date	3	0	uq_rda
roster_decision_audit	cycle_id	1	1	idx_rda_cycle
roster_decision_audit	employee_id	1	1	idx_rda_emp_date
roster_decision_audit	roster_date	2	1	idx_rda_emp_date
roster_decision_audit	process_id	1	1	idx_rda_process_week
roster_decision_audit	week_start_date	2	1	idx_rda_process_week
roster_decision_audit	run_id	1	1	idx_rda_run
roster_decision_audit	id	1	0	PRIMARY
roster_generation_log	start_date	1	1	idx_date_range
roster_generation_log	end_date	2	1	idx_date_range
roster_generation_log	generated_by	1	1	idx_generated_by
roster_generation_log	process_id	1	1	idx_process
roster_generation_log	template_id	1	1	idx_template
roster_generation_log	id	1	0	PRIMARY
roster_generation_run	cycle_id	1	1	idx_rgr_cycle
roster_generation_run	process_id	1	1	idx_rgr_process
roster_generation_run	status	1	1	idx_rgr_status
roster_generation_run	id	1	0	PRIMARY
roster_template	created_by	1	1	idx_created_by
roster_template	process_id	1	1	idx_process_active
roster_template	is_active	2	1	idx_process_active
roster_template	id	1	0	PRIMARY
rta_roster_sync_log	cycle_id	1	1	idx_rrsl_cycle
rta_roster_sync_log	sync_status	1	1	idx_rrsl_status
rta_roster_sync_log	id	1	0	PRIMARY
salary_advance_log	legacy_loan_id	1	1	idx_legacy_loan_adv
salary_advance_log	employee_id	1	1	idx_sal_emp_status
salary_advance_log	status	2	1	idx_sal_emp_status
salary_advance_log	id	1	0	PRIMARY
salary_band_master	band_code	1	0	band_code
salary_band_master	id	1	0	PRIMARY
salary_component_assignments	candidate_id	1	1	idx_sca_cand
salary_component_assignments	employee_id	1	1	idx_sca_emp
salary_component_assignments	id	1	0	PRIMARY
salary_component_master	component_code	1	0	component_code
salary_component_master	id	1	0	PRIMARY
salary_deduction_rule	id	1	0	PRIMARY
salary_exception_proposal	salary_slab_id	1	1	idx_salary_exception_slab
salary_exception_proposal	status	1	1	idx_salary_exception_status
salary_exception_proposal	id	1	0	PRIMARY
salary_exception_proposal	candidate_id	1	0	uq_salary_exception_candidate
salary_increment_audit_log	request_id	1	1	idx_increment_audit_request
salary_increment_audit_log	created_at	2	1	idx_increment_audit_request
salary_increment_audit_log	id	1	0	PRIMARY
salary_increment_letter	employee_id	1	1	idx_increment_letter_employee
salary_increment_letter	id	1	0	PRIMARY
salary_increment_letter	request_id	1	0	ux_increment_letter_request
salary_increment_request	current_assignment_id	1	1	fk_increment_current_assignment
salary_increment_request	new_assignment_id	1	1	fk_increment_new_assignment
salary_increment_request	effective_from	1	1	idx_increment_effective
salary_increment_request	status	2	1	idx_increment_effective
salary_increment_request	employee_id	1	1	idx_increment_employee
salary_increment_request	status	2	1	idx_increment_employee
salary_increment_request	requested_by	1	1	idx_increment_requested_by
salary_increment_request	id	1	0	PRIMARY
salary_package_master	grade_id	1	1	idx_pkg_grade
salary_package_master	slab_id	1	1	idx_pkg_slab
salary_package_master	id	1	0	PRIMARY
salary_package_master	grade_id	1	0	uq_pkg
salary_package_master	slab_id	2	0	uq_pkg
salary_package_master	location_id	3	0	uq_pkg
salary_package_master	effective_from	4	0	uq_pkg
salary_payslip	employee_id	1	1	employee_id
salary_payslip	prep_line_id	1	0	prep_line_id
salary_payslip	id	1	0	PRIMARY
salary_prep_line	employee_id	1	1	idx_overtime
salary_prep_line	overtime_hours	2	1	idx_overtime
salary_prep_line	run_id	1	1	idx_spl_run_emp
salary_prep_line	employee_id	2	1	idx_spl_run_emp
salary_prep_line	id	1	0	PRIMARY
salary_prep_line	run_id	1	0	uq_run_emp
salary_prep_line	employee_id	2	0	uq_run_emp
salary_prep_line_adjustment	line_id	1	1	idx_salary_adjustment_line
salary_prep_line_adjustment	approval_status	2	1	idx_salary_adjustment_line
salary_prep_line_adjustment	run_id	1	1	idx_salary_adjustment_run_emp
salary_prep_line_adjustment	employee_id	2	1	idx_salary_adjustment_run_emp
salary_prep_line_adjustment	id	1	0	PRIMARY
salary_prep_line_component	line_id	1	1	idx_salary_line_component_line
salary_prep_line_component	run_id	1	1	idx_salary_line_component_run_emp
salary_prep_line_component	employee_id	2	1	idx_salary_line_component_run_emp
salary_prep_line_component	id	1	0	PRIMARY
salary_prep_run	run_month	1	1	idx_run_month
salary_prep_run	window_close_date	1	1	idx_spr_window_close
salary_prep_run	status	2	1	idx_spr_window_close
salary_prep_run	id	1	0	PRIMARY
salary_prep_run	run_month	1	0	uq_run_month_branch_process
salary_prep_run	branch_filter	2	0	uq_run_month_branch_process
salary_prep_run	process_filter	3	0	uq_run_month_branch_process
salary_proposal	candidate_id	1	1	idx_sp_candidate
salary_proposal	employee_id	1	1	idx_sp_employee
salary_proposal	salary_slab_id	1	1	idx_sp_slab
salary_proposal	status	1	1	idx_sp_status
salary_proposal	id	1	0	PRIMARY
salary_register	candidate_id	1	1	idx_sr_candidate
salary_register	employee_id	1	1	idx_sr_employee
salary_register	locked_status	1	1	idx_sr_locked
salary_register	salary_slab_id	1	1	idx_sr_slab
salary_register	id	1	0	PRIMARY
salary_register_audit_log	action_type	1	1	idx_sral_action
salary_register_audit_log	actor_user_id	1	1	idx_sral_actor
salary_register_audit_log	salary_register_id	1	1	idx_sral_register
salary_register_audit_log	id	1	0	PRIMARY
salary_run_manual_tds	employee_id	1	1	idx_srmt_employee
salary_run_manual_tds	run_id	1	1	idx_srmt_run
salary_run_manual_tds	id	1	0	PRIMARY
salary_run_manual_tds	run_id	1	0	uq_run_emp_tds
salary_run_manual_tds	employee_id	2	0	uq_run_emp_tds
salary_slab_master	range_from	1	1	idx_slab_range
salary_slab_master	range_to	2	1	idx_slab_range
salary_slab_master	id	1	0	PRIMARY
salary_slab_master	slab_code	1	0	slab_code
salary_structure_component	component_id	1	1	component_id
salary_structure_component	id	1	0	PRIMARY
salary_structure_component	structure_id	1	0	uq_struct_comp
salary_structure_component	component_id	2	0	uq_struct_comp
salary_structure_master	id	1	0	PRIMARY
salary_structure_master	structure_code	1	0	structure_code
schema_migrations	filename	1	0	PRIMARY
sensitive_action_log	action_type	1	1	idx_sal_action
sensitive_action_log	actor_user_id	1	1	idx_sal_actor
sensitive_action_log	actor_role	1	1	idx_sal_actor_role
sensitive_action_log	employee_id	1	1	idx_sal_employee
sensitive_action_log	entity_type	1	1	idx_sal_entity
sensitive_action_log	entity_id	2	1	idx_sal_entity
sensitive_action_log	request_id	1	1	idx_sal_request
sensitive_action_log	acted_at	1	1	idx_sal_time
sensitive_action_log	id	1	0	PRIMARY
sensitive_data_access_log	actor_user_id	1	1	idx_sensitive_access_actor
sensitive_data_access_log	created_at	2	1	idx_sensitive_access_actor
sensitive_data_access_log	employee_id	1	1	idx_sensitive_access_employee
sensitive_data_access_log	created_at	2	1	idx_sensitive_access_employee
sensitive_data_access_log	module_key	1	1	idx_sensitive_access_module
sensitive_data_access_log	action_key	2	1	idx_sensitive_access_module
sensitive_data_access_log	created_at	3	1	idx_sensitive_access_module
sensitive_data_access_log	id	1	0	PRIMARY
shift_flexibility_config	id	1	0	PRIMARY
shift_flexibility_config	process_id	1	0	ux_process_flex
shrinkage_daily_snapshot	branch_id	1	1	branch_id
shrinkage_daily_snapshot	snapshot_date	1	1	idx_shr_date
shrinkage_daily_snapshot	id	1	0	PRIMARY
shrinkage_daily_snapshot	process_id	1	1	process_id
shrinkage_daily_snapshot	snapshot_date	1	0	uq_shr_date_proc
shrinkage_daily_snapshot	process_id	2	0	uq_shr_date_proc
shrinkage_daily_snapshot	branch_id	3	0	uq_shr_date_proc
skill_master	id	1	0	PRIMARY
skill_master	skill_name	1	0	skill_name
sms_config	config_key	1	0	config_key
sms_config	id	1	0	PRIMARY
smtp_config	config_key	1	0	config_key
smtp_config	id	1	0	PRIMARY
source_sync_watermark	source_system	1	1	idx_source_system
source_sync_watermark	id	1	0	PRIMARY
source_sync_watermark	source_system	1	0	uq_source_system_table
source_sync_watermark	source_table	2	0	uq_source_system_table
statutory_config	config_key	1	0	config_key
statutory_config	id	1	0	PRIMARY
stg_legacy_attendance	attendance_date	1	1	idx_attendance_date
stg_legacy_attendance	processed_status	1	1	idx_processed
stg_legacy_attendance	source_key	1	1	idx_source_key
stg_legacy_attendance	id	1	0	PRIMARY
stg_legacy_branch_master	processed_status	1	1	idx_processed
stg_legacy_branch_master	source_key	1	1	idx_source_key
stg_legacy_branch_master	id	1	0	PRIMARY
stg_legacy_employee_master	employee_code	1	1	idx_employee_code
stg_legacy_employee_master	processed_status	1	1	idx_processed
stg_legacy_employee_master	source_key	1	1	idx_source_key
stg_legacy_employee_master	id	1	0	PRIMARY
support_role_ratio	id	1	0	PRIMARY
survey_master	is_active	1	1	idx_active
survey_master	start_date	1	1	idx_dates
survey_master	end_date	2	1	idx_dates
survey_master	survey_type	1	1	idx_type
survey_master	survey_id	1	0	PRIMARY
survey_master	survey_title	1	0	uq_survey_title
survey_question	question_order	1	1	idx_order
survey_question	survey_id	1	1	idx_survey
survey_question	id	1	0	PRIMARY
survey_response	response_date	1	1	idx_date
survey_response	employee_id	1	1	idx_employee
survey_response	survey_id	1	1	idx_survey
survey_response	survey_id	1	1	idx_survey_employee
survey_response	employee_id	2	1	idx_survey_employee
survey_response	id	1	0	PRIMARY
survey_response	question_id	1	1	question_id
survey_response	survey_id	1	0	uq_survey_question_employee
survey_response	question_id	2	0	uq_survey_question_employee
survey_response	employee_id	3	0	uq_survey_question_employee
survey_template	active_status	1	1	idx_active
survey_template	survey_type	1	1	idx_type
survey_template	id	1	0	PRIMARY
survey_template	survey_code	1	0	survey_code
sync_log	id	1	0	PRIMARY
task_escalation_log	tat_instance_id	1	1	idx_instance
task_escalation_log	id	1	0	PRIMARY
task_master	active_status	1	1	idx_task_active
task_master	category	1	1	idx_task_category
task_master	department	1	1	idx_task_dept
task_master	id	1	0	PRIMARY
task_master	task_code	1	0	task_code
task_tat_instance	due_at	1	1	idx_due
task_tat_instance	entity_type	1	1	idx_entity
task_tat_instance	entity_id	2	1	idx_entity
task_tat_instance	status	1	1	idx_status
task_tat_instance	id	1	0	PRIMARY
task_template	active_status	1	1	idx_template_active
task_template	template_type	1	1	idx_template_type
task_template	id	1	0	PRIMARY
task_template	template_code	1	0	template_code
task_template_item	sequence_order	1	1	idx_template_item_order
task_template_item	template_id	1	1	idx_template_item_template
task_template_item	id	1	0	PRIMARY
task_template_item	task_id	1	1	task_id
tat_matrix_master	id	1	0	PRIMARY
tat_matrix_master	task_type	1	0	uq_task_branch
tat_matrix_master	branch_id	2	0	uq_task_branch
tax_declaration	employee_id	1	1	idx_taxdecl_employee
tax_declaration	employee_id	1	1	idx_td_emp_fy
tax_declaration	financial_year	2	1	idx_td_emp_fy
tax_declaration	id	1	0	PRIMARY
tax_declaration	employee_id	1	0	uq_taxdecl_emp_year
tax_declaration	financial_year	2	0	uq_taxdecl_emp_year
tax_declaration_form12bb_detail	submission_status	1	1	idx_tax12bb_status
tax_declaration_form12bb_detail	declaration_id	1	0	PRIMARY
tenant_config	id	1	0	PRIMARY
tenant_config	tenant_key	1	0	tenant_key
tenant_module_config	id	1	0	PRIMARY
tenant_module_config	tenant_key	1	0	uq_tenant_module
tenant_module_config	module_key	2	0	uq_tenant_module
training_need	coaching_session_id	1	1	idx_tni_coaching
training_need	employee_id	1	1	idx_tni_emp
training_need	metric_id	1	1	idx_tni_metric
training_need	status	1	1	idx_tni_status
training_need	id	1	0	PRIMARY
transfer_record	employee_id	1	1	idx_transfer_emp
transfer_record	id	1	0	PRIMARY
upload_batch	upload_batch_no	1	1	idx_batch_no
upload_batch	batch_status	1	1	idx_batch_status
upload_batch	id	1	0	PRIMARY
upload_batch	upload_batch_no	1	0	upload_batch_no
upload_batch_row	upload_batch_id	1	1	idx_batch_row
upload_batch_row	row_no	2	1	idx_batch_row
upload_batch_row	id	1	0	PRIMARY
upload_batch_row	upload_batch_id	1	0	uq_batch_row
upload_batch_row	row_no	2	0	uq_batch_row
upload_template_master	id	1	0	PRIMARY
upload_template_master	upload_type_code	1	0	upload_type_code
user_assignment_scope	user_id	1	1	idx_scope_user
user_assignment_scope	client_id	1	1	idx_uas_client
user_assignment_scope	id	1	0	PRIMARY
user_hr_request	created_at	1	1	idx_uhr_created
user_hr_request	status	1	1	idx_uhr_status
user_hr_request	id	1	0	PRIMARY
user_hr_request	user_id	1	0	uq_user_hr_request_user
user_notification_preferences	user_id	1	1	idx_user_notification_enabled
user_notification_preferences	enabled	2	1	idx_user_notification_enabled
user_notification_preferences	id	1	0	PRIMARY
user_notification_preferences	user_id	1	0	uk_user_notification_category
user_notification_preferences	category	2	0	uk_user_notification_category
user_page_access	assigned_by	1	1	idx_user_page_assigned
user_page_access	page_code	1	1	idx_user_page_code
user_page_access	user_id	1	1	idx_user_page_user
user_page_access	id	1	0	PRIMARY
user_page_access	user_id	1	0	uq_user_page
user_page_access	page_code	2	0	uq_user_page
user_page_access_audit	actor_user_id	1	1	idx_audit_actor
user_page_access_audit	page_code	1	1	idx_audit_page
user_page_access_audit	user_id	1	1	idx_audit_user
user_page_access_audit	id	1	0	PRIMARY
user_roles	user_id	1	1	idx_user_roles_user
user_roles	id	1	0	PRIMARY
user_roles	role_key	1	1	role_key
user_roles	user_id	1	0	uq_user_role
user_roles	role_key	2	0	uq_user_role
vendor_master	id	1	0	PRIMARY
vendor_master	vendor_code	1	0	vendor_code
vendor_payment_tracking	branch_id	1	1	idx_vpt_branch
vendor_payment_tracking	due_date	1	1	idx_vpt_due_date
vendor_payment_tracking	financial_year	1	1	idx_vpt_fy
vendor_payment_tracking	grn_number	1	1	idx_vpt_grn_number
vendor_payment_tracking	payment_status	1	1	idx_vpt_status
vendor_payment_tracking	vendor_id	1	1	idx_vpt_vendor
vendor_payment_tracking	id	1	0	PRIMARY
vendor_payment_tracking	grn_request_id	1	0	uq_vpt_grn
walkin_queue	branch_id	1	1	idx_walkin_branch
walkin_queue	registered_at	1	1	idx_walkin_date
walkin_queue	status	1	1	idx_walkin_status
walkin_queue	id	1	0	PRIMARY
week_off_preference	approved_by	1	1	approved_by
week_off_preference	approved	1	1	idx_approved
week_off_preference	approved_by	2	1	idx_approved
week_off_preference	employee_id	1	1	idx_employee
week_off_preference	employee_id	1	1	idx_submission_order
week_off_preference	submission_order	2	1	idx_submission_order
week_off_preference	process_id	1	1	idx_wop_process_week
week_off_preference	week_start_date	2	1	idx_wop_process_week
week_off_preference	status	1	1	idx_wop_status
week_off_preference	id	1	0	PRIMARY
weekly_roster_cycle	branch_id	1	1	branch_id
weekly_roster_cycle	process_id	1	1	idx_cycle_process
weekly_roster_cycle	status	1	1	idx_cycle_status
weekly_roster_cycle	id	1	0	PRIMARY
weekly_roster_cycle	process_id	1	0	uq_cycle
weekly_roster_cycle	week_start_date	2	0	uq_cycle
weekoff_allocation_log	employee_id	1	1	idx_employee
weekoff_allocation_log	process_id	1	1	idx_process_date
weekoff_allocation_log	allocation_date	2	1	idx_process_date
weekoff_allocation_log	process_id	1	1	idx_sequence
weekoff_allocation_log	day_of_week	2	1	idx_sequence
weekoff_allocation_log	allocation_sequence	3	1	idx_sequence
weekoff_allocation_log	preference_id	1	1	preference_id
weekoff_allocation_log	id	1	0	PRIMARY
weekoff_preference_notification	created_at	1	1	idx_created
weekoff_preference_notification	employee_id	1	1	idx_employee_read
weekoff_preference_notification	is_read	2	1	idx_employee_read
weekoff_preference_notification	preference_id	1	1	idx_preference
weekoff_preference_notification	id	1	0	PRIMARY
wfm_attendance_session	session_date	1	1	idx_session_date
wfm_attendance_session	current_status	1	1	idx_session_status
wfm_attendance_session	employee_id	1	1	idx_was_emp_date
wfm_attendance_session	session_date	2	1	idx_was_emp_date
wfm_attendance_session	id	1	0	PRIMARY
wfm_attendance_session	employee_id	1	0	uq_emp_session_date
wfm_attendance_session	session_date	2	0	uq_emp_session_date
wfm_break_log	employee_id	1	1	employee_id
wfm_break_log	session_id	1	1	idx_break_session
wfm_break_log	id	1	0	PRIMARY
wfm_client_slot_requirement	branch_id	1	1	idx_wfm_slot_req_branch_date
wfm_client_slot_requirement	requirement_date	2	1	idx_wfm_slot_req_branch_date
wfm_client_slot_requirement	process_id	1	1	idx_wfm_slot_req_day
wfm_client_slot_requirement	branch_id	2	1	idx_wfm_slot_req_day
wfm_client_slot_requirement	day_of_week	3	1	idx_wfm_slot_req_day
wfm_client_slot_requirement	active_status	4	1	idx_wfm_slot_req_day
wfm_client_slot_requirement	process_id	1	1	idx_wfm_slot_req_process_date
wfm_client_slot_requirement	requirement_date	2	1	idx_wfm_slot_req_process_date
wfm_client_slot_requirement	id	1	0	PRIMARY
wfm_coverage_snapshot	branch_id	1	1	branch_id
wfm_coverage_snapshot	id	1	0	PRIMARY
wfm_coverage_snapshot	process_id	1	1	process_id
wfm_coverage_snapshot	snapshot_date	1	0	uq_coverage_date_proc
wfm_coverage_snapshot	process_id	2	0	uq_coverage_date_proc
wfm_coverage_snapshot	branch_id	3	0	uq_coverage_date_proc
wfm_external_punch_staging	device_id	1	1	device_id
wfm_external_punch_staging	employee_code	1	1	idx_punch_staging_code
wfm_external_punch_staging	apply_status	1	1	idx_punch_staging_status
wfm_external_punch_staging	id	1	0	PRIMARY
wfm_facial_device_master	branch_id	1	1	branch_id
wfm_facial_device_master	device_code	1	0	device_code
wfm_facial_device_master	id	1	0	PRIMARY
wfm_process_planning_rule	branch_id	1	1	fk_wppr_branch
wfm_process_planning_rule	process_id	1	1	idx_wppr_effective
wfm_process_planning_rule	effective_from	2	1	idx_wppr_effective
wfm_process_planning_rule	effective_to	3	1	idx_wppr_effective
wfm_process_planning_rule	process_id	1	1	idx_wppr_process
wfm_process_planning_rule	workload_type	2	1	idx_wppr_process
wfm_process_planning_rule	is_active	3	1	idx_wppr_process
wfm_process_planning_rule	id	1	0	PRIMARY
wfm_roster_acknowledgement	employee_id	1	1	idx_wfm_roster_ack_employee
wfm_roster_acknowledgement	acknowledged_at	2	1	idx_wfm_roster_ack_employee
wfm_roster_acknowledgement	id	1	0	PRIMARY
