employee_salary_assignment	101094	49.3	utf8mb4_unicode_ci
employee_salary_assignment_backup_20260711	1515	0.8	utf8mb4_unicode_ci
employee_salary_change_log	0	0.0	utf8mb4_unicode_ci
employee_salary_date_revision_requests	0	0.0	utf8mb4_unicode_ci
employee_salary_history	12153	14.6	utf8mb4_unicode_ci
employee_salary_snapshot	34929	23.6	utf8mb4_unicode_ci
employee_seat_rate_override	0	0.0	utf8mb4_unicode_ci
employee_skill	0	0.1	utf8mb4_unicode_ci
employee_spotlight	0	0.0	utf8mb4_unicode_ci
employee_spotlight_nomination	0	0.0	utf8mb4_unicode_ci
employee_statutory_info	35550	18.9	utf8mb4_unicode_ci
employee_statutory_override	530	1.8	utf8mb4_unicode_ci
employee_task	0	0.2	utf8mb4_unicode_ci
employee_task_checklist	0	0.1	utf8mb4_unicode_ci
employee_task_comment	0	0.1	utf8mb4_unicode_ci
employee_tier_status	810	0.5	utf8mb4_unicode_ci
employee_uan	0	0.0	utf8mb4_unicode_ci
employees	59313	319.7	utf8mb4_unicode_ci
employees_backup_20260711	57508	36.6	utf8mb4_unicode_ci
engagement_contest	0	0.0	utf8mb4_unicode_ci
engagement_contest_entry	0	0.0	utf8mb4_unicode_ci
engagement_contest_vote	0	0.0	utf8mb4_unicode_ci
engagement_health_snapshot	0	0.0	utf8mb4_unicode_ci
engagement_rule_master	0	0.0	utf8mb4_unicode_ci
escalation_matrix_master	28	0.0	utf8mb4_unicode_ci
esic_contribution_summary	12	0.0	utf8mb4_unicode_ci
esign_notification_cooldown	40	0.0	utf8mb4_unicode_ci
esign_provider_transaction	0	0.0	utf8mb4_unicode_ci
exit_approval_log	14	0.0	utf8mb4_unicode_ci
exit_clearance_checklist	0	0.1	utf8mb4_unicode_ci
exit_clearance_task	28	0.1	utf8mb4_unicode_ci
exit_employee_health_snapshot	0	0.0	utf8mb4_unicode_ci
exit_interview_response	0	0.0	utf8mb4_unicode_ci
exit_pass_approvals	3	0.0	utf8mb4_unicode_ci
exit_pass_audit_logs	13	0.0	utf8mb4_unicode_ci
exit_pass_items	2	0.0	utf8mb4_unicode_ci
exit_pass_requests	5	0.2	utf8mb4_unicode_ci
exit_request	4	0.1	utf8mb4_unicode_ci
exit_retention_action	0	0.0	utf8mb4_unicode_ci
expense_categories	7	0.0	utf8mb4_unicode_ci
expense_claim	5427	3.8	utf8mb4_unicode_ci
expense_gl_hierarchy	20	0.0	utf8mb4_unicode_ci
